FvH4_1g19540,FxaC_1g22560,FxaC_3g22050,FxaC_2g26230,FxaC_4g18101
FvH4_1g19550,FxaC_1g22561,FxaC_3g22060,FxaC_2g26231,FxaC_4g18100
FvH4_1g19560,FxaC_1g22560,FxaC_3g22050,FxaC_2g26240,FxaC_4g18101
FvH4_1g19561,.,.,.,.
FvH4_1g19562,.,.,.,.
FvH4_1g19563,FxaC_1g22570,FxaC_3g22050,FxaC_2g26240,FxaC_4g18100
FvH4_1g19570,FxaC_1g22580,.,FxaC_2g26280,.
FvH4_1g19580,FxaC_1g22590,.,FxaC_2g26280,.
FvH4_1g19590,FxaC_1g22600,FxaC_3g22070,FxaC_2g26300,FxaC_4g18080
FvH4_1g19600,FxaC_1g22620,FxaC_3g22080,FxaC_2g26310,.
FvH4_1g19610,FxaC_1g22630,FxaC_3g22090,FxaC_2g26320,FxaC_4g18050
FvH4_1g19620,FxaC_1g22631,FxaC_3g22091,FxaC_2g26330,FxaC_4g18040
FvH4_1g19621,.,.,.,.
FvH4_1g19622,.,.,.,.
FvH4_1g19623,FxaC_1g22650,FxaC_3g22100,FxaC_2g26340,FxaC_4g18030
FvH4_1g19630,FxaC_1g22651,FxaC_3g22110,FxaC_2g26350,FxaC_4g18020
FvH4_1g19631,FxaC_1g22670,FxaC_3g22140,FxaC_2g26370,FxaC_4g18010
FvH4_1g19640,FxaC_1g22680,FxaC_3g22150,FxaC_2g26380,FxaC_4g18000
FvH4_1g19650,.,.,.,.
FvH4_1g19660,FxaC_1g22690,.,.,.
FvH4_1g19670,FxaC_1g22700,FxaC_3g22160,FxaC_2g26400,FxaC_4g17980
FvH4_1g19680,FxaC_1g22710,FxaC_3g22170,FxaC_2g26410,FxaC_4g17970
FvH4_1g19690,FxaC_1g22720,FxaC_3g22180,FxaC_2g26420,FxaC_4g17960
FvH4_1g19700,FxaC_1g22730,FxaC_3g22190,FxaC_2g26430,FxaC_4g17950
FvH4_1g19710,FxaC_1g22750,FxaC_3g22200,FxaC_2g26440,FxaC_4g17920
FvH4_1g19720,FxaC_1g22770,FxaC_3g22250,FxaC_2g26460,FxaC_4g17910
FvH4_1g19730,FxaC_1g22780,.,FxaC_2g26470,FxaC_4g17890
FvH4_1g19740,FxaC_1g22790,.,FxaC_2g26480,FxaC_4g17870
FvH4_1g19741,.,FxaC_3g22260,.,.
FvH4_1g19750,.,FxaC_3g22270,.,.
FvH4_1g19760,.,FxaC_3g22280,FxaC_2g26490,.
FvH4_1g19761,.,.,FxaC_2g26490,.
FvH4_1g19762,.,.,.,.
FvH4_1g19770,FxaC_1g22810,FxaC_3g22320,FxaC_2g26500,.
FvH4_1g19780,FxaC_1g22820,FxaC_3g22330,FxaC_2g26500,.
FvH4_1g19790,FxaC_1g22830,FxaC_3g22370,FxaC_2g26510,.
FvH4_1g19800,FxaC_1g22830,FxaC_3g22370,FxaC_2g26510,FxaC_4g17860
FvH4_1g19810,.,.,.,FxaC_4g17860
FvH4_1g19820,FxaC_1g22850,FxaC_3g22380,FxaC_2g26530,FxaC_4g17850
FvH4_1g19830,FxaC_1g22860,FxaC_3g22390,FxaC_2g26550,FxaC_4g17840
FvH4_1g19831,.,.,.,.
FvH4_1g19840,FxaC_1g22920,FxaC_3g22400,FxaC_2g26560,FxaC_4g17830
FvH4_1g19860,FxaC_1g22940,.,FxaC_2g26590,FxaC_4g17820
FvH4_1g19870,FxaC_1g22950,FxaC_3g22430,FxaC_2g26600,FxaC_4g17810
FvH4_1g19880,FxaC_1g22970,FxaC_3g22460,FxaC_2g26620,FxaC_4g17770
FvH4_1g19890,FxaC_1g22980,FxaC_3g22470,FxaC_2g26630,FxaC_4g17760
FvH4_1g19910,FxaC_1g22990,.,FxaC_2g26640,FxaC_4g17740
FvH4_1g19920,FxaC_1g23000,FxaC_3g22480,FxaC_2g26650,FxaC_4g17730
FvH4_1g19921,FxaC_1g23000,FxaC_3g22510,FxaC_2g26690,.
FvH4_1g19922,FxaC_1g23020,FxaC_3g22530,FxaC_2g26680,.
FvH4_1g19923,FxaC_1g23010,FxaC_3g22530,FxaC_2g26680,.
FvH4_1g19940,FxaC_1g23020,FxaC_3g22520,FxaC_2g26680,.
FvH4_1g19950,FxaC_1g23020,FxaC_3g22530,FxaC_2g26680,.
FvH4_1g19960,FxaC_1g23020,FxaC_3g22540,FxaC_2g26690,.
FvH4_1g19970,FxaC_1g23030,FxaC_3g22640,FxaC_2g26710,FxaC_4g17720
FvH4_1g19980,FxaC_1g23040,FxaC_3g22650,FxaC_2g26720,FxaC_4g17710
FvH4_1g19981,.,.,.,.
FvH4_1g19990,FxaC_1g23050,FxaC_3g22660,FxaC_2g26730,FxaC_4g17700
FvH4_1g20010,FxaC_1g23080,.,FxaC_2g26750,FxaC_4g17680
FvH4_1g20000,FxaC_1g23050,.,FxaC_2g26740,FxaC_4g17690
FvH4_1g20001,FxaC_1g23060,.,.,FxaC_4g17501
FvH4_1g20030,FxaC_1g23120,.,FxaC_2g26780,FxaC_4g17640
FvH4_1g20031,.,.,.,.
FvH4_1g20032,.,.,.,.
FvH4_1g20040,FxaC_1g23150,FxaC_3g22720,FxaC_2g26810,FxaC_4g17620
FvH4_1g20041,.,.,.,.
FvH4_1g20050,.,FxaC_3g22740,FxaC_2g26890,FxaC_4g17510
FvH4_1g20060,FxaC_1g23210,FxaC_3g22760,FxaC_2g27030,FxaC_4g17490
FvH4_1g20061,.,.,.,.
FvH4_1g20062,.,.,.,.
FvH4_1g20063,.,.,.,.
FvH4_1g20080,.,.,.,.
FvH4_1g20081,.,.,.,.
FvH4_1g20082,.,.,.,.
FvH4_1g20090,FxaC_1g23240,.,FxaC_2g27070,FxaC_4g17450
FvH4_1g20100,FxaC_1g23290,FxaC_3g22780,FxaC_2g27100,FxaC_4g17430
FvH4_1g20110,FxaC_1g23350,FxaC_3g22800,FxaC_2g27190,FxaC_4g17410
FvH4_1g20120,FxaC_1g23360,.,.,.
FvH4_1g20121,FxaC_1g23370,.,.,.
FvH4_1g20130,FxaC_1g23390,FxaC_3g22830,FxaC_2g27210,FxaC_4g17390
FvH4_1g20140,FxaC_1g23410,FxaC_3g22850,FxaC_2g27220,.
FvH4_1g20150,FxaC_1g23420,FxaC_3g22860,FxaC_2g27230,.
FvH4_1g20160,FxaC_1g23480,FxaC_3g22920,FxaC_2g27250,.
FvH4_1g20161,FxaC_1g23510,.,.,.
FvH4_1g20162,FxaC_1g23550,.,.,.
FvH4_1g20163,.,.,.,.
FvH4_1g20164,FxaC_1g23560,FxaC_3g22940,FxaC_2g27260,FxaC_4g17360
FvH4_1g20170,FxaC_1g23570,.,.,.
FvH4_1g20180,FxaC_1g23590,FxaC_3g22950,FxaC_2g27280,FxaC_4g17351
FvH4_1g20190,FxaC_1g23600,FxaC_3g22951,FxaC_2g27290,FxaC_4g17350
FvH4_1g20200,FxaC_1g23610,FxaC_3g22960,FxaC_2g27300,FxaC_4g17330
FvH4_1g20210,FxaC_1g23620,FxaC_3g22970,FxaC_2g27310,FxaC_4g17340
FvH4_1g20220,FxaC_1g23611,FxaC_3g22980,FxaC_2g27301,FxaC_4g17311
FvH4_1g20221,FxaC_1g23612,FxaC_3g22981,FxaC_2g27302,FxaC_4g17310
FvH4_1g20222,.,.,.,.
FvH4_1g20230,FxaC_1g23700,FxaC_3g22990,FxaC_2g27350,FxaC_4g17290
FvH4_1g20231,.,.,.,.
FvH4_1g20240,FxaC_1g23770,FxaC_3g23020,FxaC_2g27410,FxaC_4g17250
FvH4_1g20250,FxaC_1g23760,FxaC_3g23030,FxaC_2g27420,FxaC_4g17240
FvH4_1g20260,FxaC_1g23891,FxaC_3g23060,FxaC_2g27440,FxaC_4g17230
FvH4_1g20270,FxaC_1g23890,FxaC_3g23070,FxaC_2g27441,FxaC_4g17220
FvH4_1g20280,.,FxaC_3g23090,.,FxaC_4g17210
FvH4_1g20290,FxaC_1g23870,FxaC_3g23091,FxaC_2g27450,FxaC_4g17190
FvH4_1g20300,FxaC_1g23860,.,FxaC_2g27460,FxaC_4g17180
FvH4_1g20301,FxaC_1g23830,.,.,.
FvH4_1g20310,FxaC_1g23810,FxaC_3g23120,.,FxaC_4g17130
FvH4_1g20311,.,.,.,.
FvH4_1g20312,.,.,.,.
FvH4_1g20313,.,.,.,.
FvH4_1g20330,.,.,.,.
FvH4_1g20340,FxaC_1g23790,FxaC_3g23200,FxaC_2g27480,FxaC_4g17110
FvH4_1g20350,FxaC_1g23781,FxaC_3g23210,FxaC_2g27490,FxaC_4g17101
FvH4_1g20360,FxaC_1g23780,FxaC_3g23211,FxaC_2g27491,FxaC_4g17100
FvH4_1g20370,FxaC_1g23911,FxaC_3g23260,FxaC_2g27530,FxaC_4g17090
FvH4_1g20380,FxaC_1g23920,FxaC_3g23270,FxaC_2g27540,FxaC_4g17080
FvH4_1g20381,.,.,.,.
FvH4_1g20390,FxaC_1g24080,FxaC_3g23280,FxaC_2g27610,FxaC_4g17070
FvH4_1g20400,FxaC_1g24080,FxaC_3g23280,FxaC_2g27610,FxaC_4g17070
FvH4_1g20410,FxaC_1g24080,FxaC_3g23280,FxaC_2g27610,FxaC_4g17070
FvH4_1g20420,FxaC_1g23950,FxaC_3g23290,FxaC_2g27620,FxaC_4g17050
FvH4_1g20430,FxaC_1g23970,FxaC_3g23360,FxaC_2g27630,FxaC_4g17010
FvH4_1g20440,FxaC_1g23970,FxaC_3g23360,FxaC_2g27640,FxaC_4g17010
FvH4_1g20450,FxaC_1g23980,FxaC_3g23350,FxaC_2g27650,FxaC_4g17000
FvH4_1g20460,FxaC_1g24020,FxaC_3g23370,.,FxaC_4g16990
FvH4_1g20470,FxaC_1g24030,FxaC_3g23380,.,.
FvH4_1g20490,FxaC_1g24070,FxaC_3g23390,.,FxaC_4g16980
FvH4_1g20510,FxaC_1g24100,FxaC_3g23410,.,FxaC_4g16960
FvH4_1g20520,FxaC_1g24110,.,.,FxaC_4g16950
FvH4_1g20521,.,.,.,.
FvH4_1g20522,.,FxaC_3g23440,.,.
FvH4_1g20523,.,.,.,.
FvH4_1g20524,.,.,.,.
FvH4_1g20530,.,.,.,.
FvH4_1g20531,.,FxaC_3g23420,.,.
FvH4_1g20540,.,FxaC_3g23460,.,FxaC_4g16940
FvH4_1g20541,.,.,.,.
FvH4_1g20542,.,.,.,.
FvH4_1g20550,.,FxaC_3g23500,FxaC_2g27690,.
FvH4_1g20560,FxaC_1g24130,FxaC_3g23480,FxaC_2g27680,FxaC_4g16930
FvH4_1g20570,FxaC_1g24140,FxaC_3g23510,FxaC_2g27700,FxaC_4g16920
FvH4_1g20571,FxaC_1g24160,FxaC_3g23550,FxaC_2g27710,FxaC_4g16910
FvH4_1g20572,FxaC_1g24170,FxaC_3g23530,FxaC_2g27710,FxaC_4g16900
FvH4_1g20573,FxaC_1g24170,FxaC_3g23570,FxaC_2g27740,FxaC_4g16910
FvH4_1g20600,FxaC_1g24180,FxaC_3g23570,FxaC_2g27760,.
FvH4_1g20610,FxaC_1g24190,FxaC_3g23580,FxaC_2g27770,.
FvH4_1g20620,FxaC_1g24200,FxaC_3g23590,FxaC_2g27790,.
FvH4_1g20630,FxaC_1g24230,.,.,.
FvH4_1g20640,FxaC_1g24240,FxaC_3g23690,FxaC_2g27830,FxaC_4g16860
FvH4_1g20670,FxaC_1g24280,FxaC_3g23740,FxaC_2g27850,FxaC_4g16810
FvH4_1g20680,FxaC_1g24290,FxaC_3g23800,FxaC_2g27860,FxaC_4g16770
FvH4_1g20681,FxaC_1g24310,.,.,.
FvH4_1g20700,FxaC_1g24320,FxaC_3g23830,FxaC_2g27870,FxaC_4g16661
FvH4_1g20710,FxaC_1g24330,FxaC_3g23840,FxaC_2g27880,FxaC_4g16660
FvH4_1g20711,.,.,.,.
FvH4_1g20712,.,.,.,.
FvH4_1g20720,FxaC_1g24340,FxaC_3g23850,FxaC_2g27890,FxaC_4g16650
FvH4_1g20721,FxaC_1g24360,FxaC_3g23862,FxaC_2g28010,FxaC_4g16590
FvH4_1g20722,FxaC_1g24370,FxaC_3g23890,FxaC_2g28020,FxaC_4g16610
FvH4_1g20730,FxaC_1g24361,FxaC_3g23863,FxaC_2g28010,FxaC_4g16590
FvH4_1g20731,.,.,.,.
FvH4_1g20740,FxaC_1g24380,FxaC_3g23900,FxaC_2g28030,FxaC_4g16580
FvH4_1g20741,.,.,.,.
FvH4_1g20750,FxaC_1g24410,FxaC_3g23930,FxaC_2g28060,.
FvH4_1g20770,FxaC_1g24410,FxaC_3g23930,FxaC_2g28060,.
FvH4_1g20771,.,.,.,.
FvH4_1g20780,.,.,.,.
FvH4_1g20790,FxaC_1g24410,FxaC_3g23930,FxaC_2g28060,.
FvH4_1g20800,FxaC_1g24411,.,.,.
FvH4_1g20810,FxaC_1g24410,FxaC_3g23930,FxaC_2g28060,.
FvH4_1g20820,FxaC_1g24420,FxaC_3g23940,.,.
FvH4_1g20821,FxaC_1g24411,.,.,.
FvH4_1g20830,FxaC_1g24430,FxaC_3g23863,FxaC_2g28010,FxaC_4g16590
FvH4_1g20831,FxaC_1g24440,FxaC_3g23930,FxaC_2g28060,.
FvH4_1g20832,.,.,.,.
FvH4_1g20840,FxaC_1g24460,.,FxaC_2g28080,FxaC_4g16560
FvH4_1g20850,FxaC_1g24470,.,.,.
FvH4_1g20860,FxaC_1g24480,.,FxaC_2g28090,FxaC_4g16550
FvH4_1g20880,FxaC_1g24500,FxaC_3g23980,FxaC_2g28110,FxaC_4g16530
FvH4_1g20890,FxaC_1g24510,FxaC_3g23990,FxaC_2g28120,FxaC_4g16520
FvH4_1g20891,FxaC_1g24520,FxaC_3g24010,FxaC_2g28140,.
FvH4_1g20900,FxaC_1g24521,.,.,.
FvH4_1g20910,FxaC_1g24530,FxaC_3g24040,FxaC_2g28160,.
FvH4_1g20911,FxaC_1g24540,.,FxaC_2g28151,.
FvH4_1g20920,FxaC_1g24550,FxaC_3g24080,FxaC_2g28200,FxaC_4g16500
FvH4_1g20930,FxaC_1g24560,FxaC_3g24090,FxaC_2g28230,FxaC_4g16490
FvH4_1g20950,FxaC_1g24580,FxaC_3g24110,FxaC_2g28240,FxaC_4g16460
FvH4_1g20960,FxaC_1g24590,FxaC_3g24120,FxaC_2g28250,FxaC_4g16450
FvH4_1g20970,FxaC_1g24640,FxaC_3g24130,FxaC_2g28260,FxaC_4g16420
FvH4_1g20980,FxaC_1g24650,FxaC_3g24150,FxaC_2g28270,.
FvH4_1g20990,FxaC_1g24660,FxaC_3g24170,FxaC_2g28330,.
FvH4_1g21000,FxaC_1g24670,FxaC_3g24190,FxaC_2g28290,.
FvH4_1g21001,FxaC_1g24770,FxaC_3g24200,FxaC_2g28350,.
FvH4_1g21002,.,.,.,.
FvH4_1g21020,FxaC_1g24730,FxaC_3g24210,FxaC_2g28330,.
FvH4_1g21030,FxaC_1g24760,.,.,.
FvH4_1g21031,.,.,.,.
FvH4_1g21032,.,.,.,.
FvH4_1g21070,.,FxaC_3g24300,FxaC_2g28390,.
FvH4_1g21071,FxaC_1g24820,FxaC_3g24340,.,.
FvH4_1g21090,FxaC_1g24820,FxaC_3g24340,.,FxaC_4g16351
FvH4_1g21100,FxaC_1g24820,FxaC_3g24340,.,FxaC_4g16351
FvH4_1g21110,FxaC_1g24830,FxaC_3g24360,FxaC_2g28430,FxaC_4g16380
FvH4_1g21120,FxaC_1g24840,FxaC_3g24440,FxaC_2g28460,FxaC_4g16320
FvH4_1g21130,FxaC_1g24841,FxaC_3g24450,FxaC_2g28480,FxaC_4g16310
FvH4_1g21140,FxaC_1g24890,FxaC_3g24460,FxaC_2g28490,FxaC_4g16300
FvH4_1g21150,FxaC_1g24900,FxaC_3g24490,FxaC_2g28500,FxaC_4g16290
FvH4_1g21170,FxaC_1g24920,FxaC_3g24500,.,.
FvH4_1g21180,FxaC_1g24930,FxaC_3g24510,.,FxaC_4g16280
FvH4_1g21190,FxaC_1g24940,.,.,.
FvH4_1g21191,.,.,.,.
FvH4_1g21200,FxaC_1g24980,FxaC_3g24550,FxaC_2g28510,FxaC_4g16260
FvH4_1g21201,.,.,.,.
FvH4_1g21202,.,.,.,.
FvH4_1g21210,FxaC_1g25020,FxaC_3g24660,FxaC_2g28570,FxaC_4g16110
FvH4_1g21220,FxaC_1g25030,.,.,.
FvH4_1g21221,FxaC_1g25070,.,.,.
FvH4_1g21222,FxaC_1g25080,.,.,.
FvH4_1g21223,.,.,.,.
FvH4_1g21240,FxaC_1g25090,FxaC_3g24680,FxaC_2g28610,FxaC_4g16130
FvH4_1g21250,FxaC_1g25100,FxaC_3g24700,FxaC_2g28620,FxaC_4g16140
FvH4_1g21260,FxaC_1g25110,FxaC_3g24730,FxaC_2g28630,.
FvH4_1g21261,.,.,.,.
FvH4_1g21262,.,.,.,.
FvH4_1g21280,FxaC_1g25140,FxaC_3g24800,FxaC_2g28660,.
FvH4_1g21290,FxaC_1g25150,FxaC_3g24820,FxaC_2g28670,.
FvH4_1g21300,FxaC_1g25160,FxaC_3g24830,FxaC_2g28680,FxaC_4g16090
FvH4_1g21310,FxaC_1g25180,FxaC_3g24840,FxaC_2g28690,.
FvH4_1g21320,FxaC_1g25190,FxaC_3g24860,FxaC_2g28710,FxaC_4g16080
FvH4_1g21330,FxaC_1g25200,FxaC_3g24870,FxaC_2g28720,FxaC_4g16070
FvH4_1g21331,FxaC_1g25210,.,FxaC_2g28730,FxaC_4g16060
FvH4_1g21340,FxaC_1g25230,FxaC_3g24880,FxaC_2g28750,FxaC_4g16020
FvH4_1g21360,FxaC_1g25351,FxaC_3g24940,FxaC_2g28770,.
FvH4_1g21370,FxaC_1g25260,.,.,.
FvH4_1g21380,FxaC_1g25260,.,.,.
FvH4_1g21381,FxaC_1g25270,.,.,.
FvH4_1g21382,FxaC_1g25310,.,.,.
FvH4_1g21383,.,.,.,.
FvH4_1g21400,FxaC_1g25320,.,.,.
FvH4_1g21401,.,.,.,.
FvH4_1g21402,.,.,.,.
FvH4_1g21410,FxaC_1g25330,.,.,.
FvH4_1g21420,FxaC_1g25351,FxaC_3g24940,FxaC_2g28770,.
FvH4_1g21430,FxaC_1g25380,FxaC_3g24980,FxaC_2g28810,.
FvH4_1g21440,FxaC_1g25410,FxaC_3g25010,FxaC_2g28860,.
FvH4_1g21450,FxaC_1g25440,FxaC_3g25020,FxaC_2g28890,.
FvH4_1g21451,.,.,.,.
FvH4_1g21452,FxaC_1g25470,.,.,.
FvH4_1g21470,FxaC_1g25500,.,FxaC_2g28940,FxaC_4g15940
FvH4_1g21471,.,.,.,.
FvH4_1g21472,.,.,.,.
FvH4_1g21473,.,.,.,.
FvH4_1g21480,FxaC_1g25590,FxaC_3g25100,FxaC_2g29930,.
FvH4_1g21490,FxaC_1g25600,FxaC_3g25110,FxaC_2g29940,.
FvH4_1g21500,FxaC_1g25610,FxaC_3g25130,FxaC_2g29950,.
FvH4_1g21510,FxaC_1g25640,FxaC_3g25140,.,FxaC_4g15930
FvH4_1g21520,FxaC_1g25650,.,.,.
FvH4_1g21530,FxaC_1g25680,FxaC_3g25180,.,FxaC_4g15910
FvH4_1g21540,.,FxaC_3g25200,.,FxaC_4g15900
FvH4_1g21541,.,.,.,.
FvH4_1g21542,.,FxaC_3g25240,.,.
FvH4_1g21543,.,FxaC_3g25230,.,.
FvH4_1g21570,.,FxaC_3g25300,.,.
FvH4_1g21580,.,FxaC_3g25310,.,.
FvH4_1g21600,.,FxaC_3g25360,.,.
FvH4_1g21610,FxaC_1g25690,FxaC_3g25370,.,.
FvH4_1g21620,FxaC_1g25710,FxaC_3g25380,.,.
FvH4_1g21630,FxaC_1g25720,FxaC_3g25410,FxaC_2g30090,FxaC_4g15890
FvH4_1g21631,FxaC_1g25730,.,.,.
FvH4_1g21640,FxaC_1g25750,FxaC_3g25450,FxaC_2g30080,FxaC_4g15870
FvH4_1g21650,FxaC_1g25770,FxaC_3g25470,FxaC_2g30060,FxaC_4g15840
FvH4_1g21660,FxaC_1g25780,FxaC_3g25480,FxaC_2g30050,FxaC_4g15830
FvH4_1g21661,FxaC_1g25790,.,.,.
FvH4_1g21670,FxaC_1g25810,FxaC_3g25490,FxaC_2g30110,FxaC_4g15820
FvH4_1g21680,FxaC_1g25820,.,FxaC_2g30120,.
FvH4_1g21681,FxaC_1g25830,.,FxaC_2g30130,FxaC_4g15800
FvH4_1g21690,FxaC_1g25850,.,FxaC_2g30160,.
FvH4_1g21691,.,.,.,.
FvH4_1g21692,.,.,.,.
FvH4_1g21700,.,.,.,.
FvH4_1g21720,FxaC_1g25900,FxaC_3g25510,.,FxaC_4g15790
FvH4_1g21730,FxaC_1g25910,FxaC_3g25520,FxaC_2g30340,FxaC_4g15780
FvH4_1g21740,FxaC_1g25920,FxaC_3g25530,FxaC_2g30350,FxaC_4g15770
FvH4_1g21750,FxaC_1g25930,FxaC_3g25540,FxaC_2g30360,FxaC_4g15760
FvH4_1g21760,FxaC_1g25940,FxaC_3g25550,FxaC_2g30380,FxaC_4g15750
FvH4_1g21770,FxaC_1g25950,.,FxaC_2g30390,FxaC_4g15740
FvH4_1g21771,.,.,.,.
FvH4_1g21780,FxaC_1g25960,FxaC_3g25560,FxaC_2g30430,.
FvH4_1g21781,FxaC_1g25980,FxaC_3g25600,.,.
FvH4_1g21810,FxaC_1g25961,FxaC_3g25561,FxaC_2g30431,FxaC_4g15680
FvH4_1g21830,FxaC_1g26030,FxaC_3g25680,FxaC_2g30550,.
FvH4_1g21840,FxaC_1g26040,FxaC_3g25690,FxaC_2g30560,.
FvH4_1g21841,FxaC_1g26050,.,.,.
FvH4_1g21842,FxaC_1g26060,FxaC_3g25700,FxaC_2g30570,FxaC_4g15601
FvH4_1g21850,FxaC_1g26080,FxaC_3g25710,FxaC_2g30180,FxaC_4g15601
FvH4_1g21851,FxaC_1g26080,FxaC_3g25710,FxaC_2g30180,FxaC_4g15601
FvH4_1g21860,.,.,.,.
FvH4_1g21861,FxaC_1g26031,.,.,.
FvH4_1g21862,.,.,.,.
FvH4_1g21863,.,.,.,.
FvH4_1g21870,FxaC_1g26100,FxaC_3g25720,FxaC_2g30300,FxaC_4g15570
FvH4_1g21880,FxaC_1g26110,.,FxaC_2g30290,FxaC_4g15560
FvH4_1g21890,FxaC_1g26120,FxaC_3g25750,FxaC_2g30280,FxaC_4g15550
FvH4_1g21900,FxaC_1g26140,FxaC_3g25760,FxaC_2g30250,FxaC_4g15530
FvH4_1g21910,FxaC_1g26150,FxaC_3g25770,FxaC_2g30240,FxaC_4g15520
FvH4_1g21920,FxaC_1g26160,FxaC_3g25771,FxaC_2g30230,FxaC_4g15510
FvH4_1g21921,FxaC_1g26180,.,.,.
FvH4_1g21940,FxaC_1g26170,FxaC_3g25780,FxaC_2g30220,FxaC_4g15500
FvH4_1g21941,.,.,.,.
FvH4_1g21942,.,.,.,.
FvH4_1g21950,FxaC_1g26190,FxaC_3g25790,FxaC_2g30210,FxaC_4g15480
FvH4_1g21960,FxaC_1g26200,FxaC_3g25800,FxaC_2g30200,FxaC_4g15410
FvH4_1g21970,FxaC_1g26210,.,.,.
FvH4_1g21980,.,.,.,.
FvH4_1g22000,.,.,.,.
FvH4_1g22010,.,.,.,.
FvH4_1g22020,FxaC_1g26220,FxaC_3g25830,FxaC_2g30690,FxaC_4g15021
FvH4_1g22021,.,.,.,.
FvH4_1g22022,.,.,.,.
FvH4_1g22040,FxaC_1g26220,FxaC_3g25830,FxaC_2g30720,FxaC_4g15020
FvH4_1g22041,.,.,.,.
FvH4_1g22042,.,FxaC_3g25900,FxaC_2g30780,.
FvH4_1g22043,FxaC_1g26230,FxaC_3g25900,FxaC_2g30780,FxaC_4g15000
FvH4_1g22044,.,FxaC_3g25900,.,.
FvH4_1g22060,FxaC_1g26250,FxaC_3g25920,FxaC_2g30800,FxaC_4g14950
FvH4_1g22070,FxaC_1g26260,FxaC_3g25950,FxaC_2g30810,FxaC_4g14930
FvH4_1g22080,FxaC_1g26270,FxaC_3g25960,FxaC_2g30820,FxaC_4g14921
FvH4_1g22090,FxaC_1g26280,FxaC_3g25961,FxaC_2g30821,FxaC_4g14920
FvH4_1g22100,FxaC_1g26290,.,.,.
FvH4_1g22101,FxaC_1g26320,.,.,.
FvH4_1g22102,.,FxaC_3g26110,.,.
FvH4_1g22110,FxaC_1g26340,FxaC_3g26000,FxaC_2g30870,FxaC_4g14890
FvH4_1g22120,.,.,.,.
FvH4_1g22121,.,.,.,.
FvH4_1g22122,.,.,.,.
FvH4_1g22123,.,.,.,.
FvH4_1g22140,.,FxaC_3g26040,FxaC_2g30880,.
FvH4_1g22150,FxaC_1g26360,FxaC_3g26050,FxaC_2g30890,FxaC_4g14870
FvH4_1g22160,FxaC_1g26370,FxaC_3g26060,FxaC_2g30900,FxaC_4g14860
FvH4_1g22161,FxaC_1g26380,.,FxaC_2g30920,FxaC_4g14850
FvH4_1g22170,FxaC_1g26390,FxaC_3g26090,FxaC_2g30930,FxaC_4g14780
FvH4_1g22180,FxaC_1g26400,FxaC_3g26100,.,FxaC_4g14790
FvH4_1g22181,.,.,.,.
FvH4_1g22190,FxaC_1g26420,.,.,.
FvH4_1g22200,FxaC_1g26430,FxaC_3g26120,FxaC_2g30960,.
FvH4_1g22210,FxaC_1g26440,FxaC_3g26130,FxaC_2g30980,FxaC_4g14410
FvH4_1g22220,FxaC_1g26450,FxaC_3g26132,.,.
FvH4_1g22221,.,.,.,.
FvH4_1g22230,FxaC_1g26450,FxaC_3g26150,FxaC_2g30981,FxaC_4g14420
FvH4_1g22240,FxaC_1g26460,FxaC_3g26180,FxaC_2g30990,FxaC_4g14430
FvH4_1g22250,FxaC_1g26480,FxaC_3g26210,FxaC_2g31010,FxaC_4g14450
FvH4_1g22260,FxaC_1g26490,FxaC_3g26220,FxaC_2g31020,FxaC_4g14460
FvH4_1g22261,FxaC_1g26500,.,.,.
FvH4_1g22270,FxaC_1g26510,.,.,.
FvH4_1g22290,FxaC_1g26510,.,.,.
FvH4_1g22291,FxaC_1g26580,FxaC_3g26231,.,.
FvH4_1g22320,.,.,.,.
FvH4_1g22321,FxaC_1g26610,.,.,.
FvH4_1g22350,FxaC_1g26640,FxaC_3g26260,FxaC_2g31030,FxaC_4g14470
FvH4_1g22351,.,.,.,.
FvH4_1g22352,FxaC_1g26611,.,.,.
FvH4_1g22370,FxaC_1g26710,FxaC_3g26290,FxaC_2g31080,FxaC_4g14520
FvH4_1g22371,.,.,.,.
FvH4_1g22372,FxaC_1g26710,FxaC_3g26290,FxaC_2g31080,FxaC_4g14520
FvH4_1g22373,.,.,.,.
FvH4_1g22374,.,.,.,.
FvH4_1g22375,.,.,.,.
FvH4_1g22376,.,.,.,.
FvH4_1g22377,FxaC_1g26790,FxaC_3g26290,.,.
FvH4_1g22390,FxaC_1g26800,FxaC_3g26340,FxaC_2g31080,FxaC_4g14520
FvH4_1g22400,FxaC_1g26810,FxaC_3g26350,FxaC_2g31090,FxaC_4g14530
FvH4_1g22401,.,FxaC_3g26351,.,.
FvH4_1g22410,FxaC_1g26820,FxaC_3g26352,.,FxaC_4g14540
FvH4_1g22411,.,.,.,.
FvH4_1g22420,.,FxaC_3g26300,.,.
FvH4_1g22430,FxaC_1g26840,FxaC_3g26370,.,.
FvH4_1g22440,.,.,.,.
FvH4_1g22450,.,.,.,.
FvH4_1g22460,FxaC_1g26820,FxaC_3g26352,.,FxaC_4g14540
FvH4_1g22461,.,.,.,.
FvH4_1g22462,.,.,.,.
FvH4_1g22470,.,.,.,.
FvH4_1g22471,.,.,.,.
FvH4_1g22472,FxaC_1g26840,.,.,.
FvH4_1g22490,.,.,.,.
FvH4_1g22500,.,.,.,.
FvH4_1g22510,.,.,.,.
FvH4_1g22511,.,.,.,.
